3ef561926788944e68216861dd1951e4	0	111194	player	libopenmpt	Epic MegaGames MASI (New Version)	4	103343	bbdb4f90	1960be37	1993/Jazz_The_Jackrabbit-GLORY.ZIP/Jazz_The_Jackrabbit-GLORY/jazz5.zip/SONG3.PSM
402084730e3b4f236c90e42d0bbc6eac	0	102886	player	libopenmpt	Epic MegaGames MASI (New Version)	4	80880	92655fef	9d653017	1993/Jazz_The_Jackrabbit-GLORY.ZIP/Jazz_The_Jackrabbit-GLORY/jazz4.zip/SONG0.PSM
4694f13f9db34ede4a77d29c86f1dfe1	1	15472	player	uade	Protracker	0	4952	8b6984e0	91a150f2	1992/Alcatraz-TRSI.zip/Alcatraz-TRSI/alcatraz.zip/ATZ075.CRM
478ea083332366505e2fe73298a97d86	1	166139	player	st23play	Scream Tracker 2.x	4	29982	3b321f6b	1779d3f5	1992/Abandoned_Places-RAZOR.zip/Abandoned_Places-RAZOR/abandon1.zip/DATA1.EXE/DATA/SOUND0.STM
4a0f88224b065f42540759b63f3ea5f2	1	138369	player	uade	Startrekker (4ch)	0	77072	9ff26116	00253e9a	1993/RoboCod-THG.ZIP/RoboCod-THG/robocod.zip/CATLOTS
4a7137e6f5b2e9260de8ac217852b2a7	1	153351	player	ft2play	Fasttracker (M.K.)	4	134156	adb5be31	064b738c	1994/Phobos-LND.zip/Phobos-LEGEND/phobos.zip/DANE._08
4a9013aba42346fc4c66b45a2589d825	1	10911	player	uade	Protracker	0	1451062	bf61ee7e	df3ddda3	1994/Final_Fight-FGH.zip/Final_Fight-FILANFGH/fnlfght3.zip/FF-DISK3.DAT
4a9013aba42346fc4c66b45a2589d825	10	2049	player
4a9013aba42346fc4c66b45a2589d825	11	1527	player
4a9013aba42346fc4c66b45a2589d825	12	3215	player
4a9013aba42346fc4c66b45a2589d825	13	1929	player
4a9013aba42346fc4c66b45a2589d825	14	2049	player
4a9013aba42346fc4c66b45a2589d825	15	10931	player
4a9013aba42346fc4c66b45a2589d825	16	7796	player
4a9013aba42346fc4c66b45a2589d825	17	3958	player
4a9013aba42346fc4c66b45a2589d825	18	1888	player
4a9013aba42346fc4c66b45a2589d825	19	6189	player
4a9013aba42346fc4c66b45a2589d825	2	71816	player
4a9013aba42346fc4c66b45a2589d825	20	2994	player
4a9013aba42346fc4c66b45a2589d825	21	723	player
4a9013aba42346fc4c66b45a2589d825	22	22806	player
4a9013aba42346fc4c66b45a2589d825	23	1808	player
4a9013aba42346fc4c66b45a2589d825	24	1687	player
4a9013aba42346fc4c66b45a2589d825	25	2411	player
4a9013aba42346fc4c66b45a2589d825	26	1245	player
4a9013aba42346fc4c66b45a2589d825	27	5164	player
4a9013aba42346fc4c66b45a2589d825	28	1326	player
4a9013aba42346fc4c66b45a2589d825	29	1567	player
4a9013aba42346fc4c66b45a2589d825	3	53872	player
4a9013aba42346fc4c66b45a2589d825	30	4018	player
4a9013aba42346fc4c66b45a2589d825	31	7515	player
4a9013aba42346fc4c66b45a2589d825	32	5746	player
4a9013aba42346fc4c66b45a2589d825	33	14528	player
4a9013aba42346fc4c66b45a2589d825	34	0	nosound
4a9013aba42346fc4c66b45a2589d825	35	27488	player
4a9013aba42346fc4c66b45a2589d825	36	23168	player
4a9013aba42346fc4c66b45a2589d825	37	3838	player
4a9013aba42346fc4c66b45a2589d825	38	126875	player
4a9013aba42346fc4c66b45a2589d825	39	7796	player
4a9013aba42346fc4c66b45a2589d825	4	121650	player
4a9013aba42346fc4c66b45a2589d825	40	843	player
4a9013aba42346fc4c66b45a2589d825	5	2351	player
4a9013aba42346fc4c66b45a2589d825	6	1326	player
4a9013aba42346fc4c66b45a2589d825	7	61609	player
4a9013aba42346fc4c66b45a2589d825	8	1969	player
4a9013aba42346fc4c66b45a2589d825	9	6068	player
4adf98c7aff6967fd4d95adbf3ceb798	1	322087	player+silence	uade	Protracker	0	222304	1372e002	1a66c8af	1993/Pinball_Dreams-TRSI.ZIP/Pinball_Dreams-TRSI/trsipbdr.zip/PD.ZIP/INTRO.MOD
4adf98c7aff6967fd4d95adbf3ceb798	1	322087	player+silence	uade	Protracker	0	222304	1372e002	1a66c8af	1994/Pinball_2000-PTG.zip/Pinball_2000-PTG/pin2kptg.zip/PB2000_1.LZH/INTRO.MOD
4db99c938049e4f9dc16c8afb1e3d4c5	1	35968	player	uade	Soundtracker II (31 instr.)	0	41849	550d2743	acad9727	1993/Space_Quest_V-TDT.ZIP/Space_Quest_V-TDT/sq5rtdt5.zip/DATA3
4ed77f6d9b0cd1a514625008491d3273	1	221	player	st23play	Scream Tracker 2.x	4	3899	31d93285	f0686e5b	1992/Abandoned_Places-RAZOR.zip/Abandoned_Places-RAZOR/abandon1.zip/DATA1.EXE/DATA/EFFECT6.STM
4fbcf8d9642f6cb03b4c5a6768ed6339	1	148798	player	uade	Noisetracker 1.x	0	229020	058f72b6	cae95949	1993/Network_Q_RAC_Rally-THG.zip/Network_Q_RAC_Rally-THG/rally-1.zip/RAL_INTR.MOD
52432dcf098176c3c91fb8a7c4e3c539	0	6984	player+volume	libopenmpt	Epic MegaGames MASI (New Version)	4	58884	8e804191	0bc83978	1993/Jazz_The_Jackrabbit-GLORY.ZIP/Jazz_The_Jackrabbit-GLORY/jazz3.zip/ENDLEVEL.PSM
55e25bacf726e5bab3dec44fbbe851f2	1	1788	player	st23play	Scream Tracker 2.x	4	10374	af7b2408	99ad72b9	1992/Abandoned_Places-RAZOR.zip/Abandoned_Places-RAZOR/abandon1.zip/DATA1.EXE/DATA/EFFECT4.STM
56fe1d8f12ffeed2b8ff151b7e20fc3a	1	146045	player	uade	Protracker compatible	0	86230	200fc2df	d1a9ac99	1993/Shadow_Of_The_Comet-RAZOR.ZIP/Shadow_Of_The_Comet-RAZOR/COMETFR1.ZIP/RIDATA.2
588dc9b095aa1cfe82cb42e6c9f9194e	0	92022	player	libopenmpt	Epic MegaGames MASI (New Version)	4	115746	c9aaf994	6b789c43	1993/Jazz_The_Jackrabbit-GLORY.ZIP/Jazz_The_Jackrabbit-GLORY/jazz4.zip/SONG1.PSM
58e620158f4ae979ea10c45f61dc50fd	1	89459	player	st23play	Scream Tracker 2.x	4	29902	214a2ef2	3428dccf	1992/Abandoned_Places-RAZOR.zip/Abandoned_Places-RAZOR/abandon1.zip/DATA1.EXE/DATA/SOUND8.STM
59271bc4d25f98ab11ddf73a3f4eedb3	1	101585	player+silence	st23play	Scream Tracker 2.x	4	30220	83ce03bf	bd098723	1992/Abandoned_Places-RAZOR.zip/Abandoned_Places-RAZOR/abandon1.zip/DATA1.EXE/DATA/SOUND3.STM
5948e2f9d70614e9df2a2b453d53a054	1	80758	player	uade	Startrekker (4ch)	0	76836	34ebc6d8	7e6a231a	1993/RoboCod-THG.ZIP/RoboCod-THG/robocod.zip/XMAS1
59d5e294c345fee7f0406fbe187dedf7	1	0	nosound	uade	Protracker	0	100842	227518f6	465a79bc	1993/Tinies-PWA.ZIP/The_Tinies-PWA/tinypwa1.zip/COMMON.006
59d5e294c345fee7f0406fbe187dedf7	1	0	nosound	uade	Protracker	0	100842	227518f6	465a79bc	1993/Tinies-PWA.ZIP/The_Tinies-PWA/tinypwa2.zip/COMMON.006
59d5e294c345fee7f0406fbe187dedf7	1	0	nosound	uade	Protracker	0	100842	227518f6	465a79bc	1993/Tinies-PWA.ZIP/The_Tinies-PWA/tinypwa3.zip/COMMON.006
5fc895fe91939bdf6ff2dacefe7f00d4	1	30632	player+silence	uade	Protracker compatible	0	55244	830a0611	a189bb0a	1994/Phobos-LND.zip/Phobos-LEGEND/phobos.zip/DANE._09
60230a9cdfe3b674eb23164821e898fe	1	53660	player	ft2play	Fasttracker (M.K.)	4	104892	19fc7f6e	6a9be4b9	1994/Phobos-LND.zip/Phobos-LEGEND/phobos.zip/DANE._03
604463c0343c2317ef133e20015ee065	1	30824	player	uade	Protracker compatible	0	101084	4ac7f886	0b55d87c	1994/Phobos-LND.zip/Phobos-LEGEND/phobos.zip/DANE._06
6445ca7f72b267b46b94e3466dee2552	0	132921	player	libopenmpt	DSMI Advanced Music Format v14	4	218380	1026862a	c9659e62	1994/Aladdin-RAZOR.zip/Aladdin-RAZOR/rzr-alad.zip/aladdin.rar/LEVEL.AMF
6445ca7f72b267b46b94e3466dee2552	1	130485	player
6445ca7f72b267b46b94e3466dee2552	10	158323	player
6445ca7f72b267b46b94e3466dee2552	2	98413	player
6445ca7f72b267b46b94e3466dee2552	3	134519	player
6445ca7f72b267b46b94e3466dee2552	4	91383	player
6445ca7f72b267b46b94e3466dee2552	5	129726	player
6445ca7f72b267b46b94e3466dee2552	6	81478	player
6445ca7f72b267b46b94e3466dee2552	7	22366	player
6445ca7f72b267b46b94e3466dee2552	8	12281	player
6445ca7f72b267b46b94e3466dee2552	9	65502	player
646d7f5899de4faa4af4eebdc070959e	1	6179	player+silence	uade	Protracker compatible	0	40194	4677f779	4f8ea73c	1994/Phobos-LND.zip/Phobos-LEGEND/phobos.zip/DANE._10
6494cc58ab25f091f0b8f2431ff23bc9	1	9082	player	uade	Protracker	0	152792	3ca87880	4b4926cd	1993/Pinball_Dreams-TRSI.ZIP/Pinball_Dreams-TRSI/trsipbdr.zip/PD.ZIP/LEVEL3.MOD
6494cc58ab25f091f0b8f2431ff23bc9	10	5988	player
6494cc58ab25f091f0b8f2431ff23bc9	11	2511	player
6494cc58ab25f091f0b8f2431ff23bc9	12	2813	player
6494cc58ab25f091f0b8f2431ff23bc9	13	2029	player
6494cc58ab25f091f0b8f2431ff23bc9	14	1225	player
6494cc58ab25f091f0b8f2431ff23bc9	15	3215	player
6494cc58ab25f091f0b8f2431ff23bc9	16	1627	player
6494cc58ab25f091f0b8f2431ff23bc9	17	2411	player
6494cc58ab25f091f0b8f2431ff23bc9	18	723	player
6494cc58ab25f091f0b8f2431ff23bc9	19	2049	player
6494cc58ab25f091f0b8f2431ff23bc9	2	35968	player
6494cc58ab25f091f0b8f2431ff23bc9	20	1125	player
6494cc58ab25f091f0b8f2431ff23bc9	21	6751	player
