1babdca662d7	Rudolf Stember	Rainbow Arts	Mad TV	1991
1bb8e69ca7fc	Mark Cooksey			
1beb784b12a1	Chris Huelsbeck	Rainbow Arts	Danger Freak	1988
1c1e6d7bfa2a	Mad Max			
1c1e7a141ac9	Black Shadow			
1c1f58dbc4a8	Oxide		Klub Diznee 4	1998
1c4d676acd77	JaZz			
1c58bf856def	JaZz			
1c593b796937	Hagar			
1c89b60525ad	Baz			
1c989e29459a	Lap			
1cc1c7b1e9cf	JaZz			
1cd7c10c6c0d	Svinto			
1cee71fd3e0c	Mr.Tickle		THX Colly 2	
1cf00d6a9a33	The Fox	Bignonia	Frantic Freddie	1991
1cf10353ff0f	Holger Gehrmann	reLINE	Penthouse Hot Numbers Deluxe	1993
1cfc5c1e3042	David Whittaker			
1d0dbde74d4e	Mad Max			
1d3e5a41d8c8	Francesco Di Mauro			1996
1d3fb34a5f5f	Mad Max			
1d50fb1853ce	Mad Max			
1d618a14e94b	Uncle Art	(Dementia~Activision)	Galaxy Force II	1989
1d6819d4414e	Blonde Lion			
1d7de46e91c7	Mad Max		Leavin' Teramis	
1dc4d4b8f4af	Matt Furniss			
1dcfde297f1a	Mad Max	Thalion	Wings Of Death	1990
1ddefef598db	Mos	Thalion	Lion Heart	1992
1def5cd53853	Uncle Art			
1df6579e8c0c	Matt Furniss			
1e33e64952b4	Michael Tschoegl	Linel	The Never Ending Story II	1990
1e4415f74058	Buzzer			
1e9d845652ec	Jason Page			
1ea6b1836ca0	Tommy	BBS Intro	Nevermind	1997
1eaa17e3e4bf	Hermann Frank	Magic Soft	O.B.Y. 1	1991
1ee5a9b705f5	Ben Daglish			
1f06a4aab0e2	Twice		Revolution	1994
1f1925a82fe8	David Whittaker			
1f2ab8b80544	Zzzax		SoundMon	1989
1f4a4c370912	Chris Huelsbeck	Golden Gob.	M.U.D.S	1990
1f7680c66434	Chris Huelsbeck			
1f86607dd2cc	Chris Huelsbeck	ReLINE	Hard'n Heavy	1988
1f9a120c1e9e	Baz			
1fa6935e8927	Baz			
1fbafdb68f40	David Whittaker			
1fee853ad22c	Excellence In Art			
200364a9b21d	Wave		Agony	1990
205d4fce55f7	Pierre Eric Loriaux			
2073eece2e21	Zzzax			1991
2076a5ef0781	Chris Huelsbeck	Golden Gob.	M.U.D.S	1990
209c9aef5047	Charles Callet	Incal~UBI Soft	Sir Fred : The Legend	1989
209f26970b41	Twice			1994
20a890d6bc8b	David Whittaker			
20a961e91cbe	Slaxx			1996
20cd9febfd26	Allister Brimble		Expressions	1989
20f4f08351e9	Zzzax		SoundMon	1989
210827e4858b	Mad Max			
2113d6101e94	Uncle Art	Creative Materials	Line Of Fire	1990
2119653ccdd8	Rudolf Stember	CP Verlag	Amigo 5/91	1991
212d1e5c19a0	Pink		Rise Of The Rabbits 2	1998
2188c9b9eaf1	Twice		Revolution	1994
2195bb5935fc	Lap			
219e02e4a430	Hydlide			
21b5f1400f65	Anthony Lees			
21bcefd22877	The Fox	Bignonia	Popeye	
21bef10c9396	David Whittaker			
21ea75bcb7b6	Flapjack			
21f4334be236	Mad Max			
21f474789a95	Prodigy			
220ab844cca8	Rudolf Stember	Ascon	Anstoss	1993
2220ed500e19	Mad Max			
22271d59ad8a	Mark Cooksey			
2227398156ad	David Whittaker			
223bbf11b144	Mad Max			
224ffe728277	David Whittaker			
2255ad0fb117	LTK			
225f20b13197	Excellence In Art			
229a24f9ba5a	JaZz			
229b8e7dd009	JaZz			
22c3b2004ecd	Tivurr		Herb	1995
22d4f2c870b1	Allister Brimble	Codemasters	Pro Boxing Simulator	
22e1e1cce03d	Mad Max			
2323f8cc0b8c	Joard~Lotus		Synth Dream	
232530f1f874	The Fox	Bignonia	Popeye	
2340849b5388	W!G			
23571b4ef97b	Zzzax			
236749c63eaf	Mad Max		Amberstar	1991
2380f90ae351	Sean Connoly			
23a40a79d0b0	Mad Max			
23a500fd1289	Mad Max			
23a8e909121a	Nick Jones	Image Works~Vivid Image	First Samurai	1991
23aa0bce4f4e	Jesper Olsen	Rainbow Arts~Softgold	Lollypop	1994
23bade6124e5	Twice		Revolution	1994
23bc88ccfd93	Mad Max		Last Ninja Remix	1993
23c9c2ff6f14	Rudolf Stember		Kellogs	
23e2c6306a4a	Ben Daglish			
23ea6b845580	Richard Aplin~Steve Barrett~Tomas Dahlgren		Double Dragon 2	1989
23eb6b293bb1	Mermaid			1999
23f2196b7a95	Justin Scharvona			
240bec94da77	Mad Max			
2412e9e9292d	Rudolf Stember	Neon Software	Mr. Nutz	1994
2418d636793b	Rudolf Stember	Factor 5~Hudson Soft	B.C. Kid	1992
2426195d2fe7	Mad Max			
242c664ba48b	Svinto			1997
2431c9228f57	Rudolf Stember	Rainbow Arts	Mad TV	1991
24504f814f97	JaZz			
24b5486d2281	Twice		Revolution	1993
24d1468b34a4	Jason C. Brooke		Resolution 101	
24d38f036269	Svinto			1997
24f0650cd293	Tommy			1996
2519c63950cd	Justin Scharvona			
254fb99fb82c	Mad Max		Amberstar	1991
25572ee03bba	Big Alec			
255a2c3f8ef8	George Dragon~Lajos Suvak	ArtGame~El.Zoo	Abandoned Places	1992
25649485cb30	Mad Max			
257571c2613a	Mad Max		Amberstar	1991
259c02e45df5	Twice		Revolution	1994
25d015b46be6	Tommy			
25e81ec29f09	Twice			1994
260d2a86004e	Mad Max			
2610ff767ba9	Slam			
26251804a4b4	Matt Furniss			
262f8f47775d	John Carehag~Tomas Dahgren		Fuzzball	
26341c059fb7	Mad Max			
265a777879a8	Zzzax		Expressions	1989
26688fb7700e	Zzzax			
26710cd41bb0	Chris Huelsbeck	Rainbow Arts	X-Out	1989
267cab3e6cf9	JaZz		Summbergarden	
26bdc70e161c	JaZz			
26da03fff106	Thomas Hermann	Magic Bytes~Micro Partner	Blue Angel 69	1989
26dd86fae4e4	Iso			
26eaf69b648a	The Hooligan			
2711bca62c45		Calinfon~Gametek	Glücksrad	
