1195ae4cd267	Giovanni Perini~Massimo Perini		Italian Night 1999	
119b1a85e70f			Tower Fra	
119ef8ec2b40	Mark Knight		Wing Commander	
11ae23fe590e		Activision~SEGA~Software Studios	AfterBurner	1988
11d4e53bd696		The Opposition	Reflex	
11e990a298a4			Obsession	
11ef2e7c3685	Gian Luca Gaiba		Dylan Dog 4 - Ombre	
11f31c863e54			Gnomie By Night	
11f40d42f34a			Wings	
120bef9863fa	Massimo Perini		Dylan Dog - Attraverso Lo Specchio	
121271fdf847			Where in USA is Carmen Sandiego?	
1216de845093	Fabio Cortese		Dylan Dog 16 - Fantasmi	
12178bce42c9			Ancient Art of War in the Skies	
12360a101c10			Manhunter II	
12431b5c5587	Fabio Cortese		Tex 10 - Kento Non Perdona	
125d0f043ce9	Gian Luca Gaiba		Time Runners 24 - Oltre Tutte le Dimensioni	
125d4aaccd71	Rudolf Stember		Ugh!	
128d1c73ad8c			Snow Bros.	
1291ffe41a2c		Inner Circle	Decade Demo	
129af749a76d	Chris Huelsbeck		Turrican 3	
12b6dea9fb92			Leisure Suit Larry I	
12bcefc328b7			Gold Rush	
12ee10d6a515		Anarchy	Earwax Collection 1	
12ef272f8703	Fabio Cortese		Dylan Dog 17 - Il Cimitero Dimenticato	
130b484e1988			Space Quest II	
13150f051bce			Spot	
13273678f237			Radio Controlled Racer	
1329417c712c			Gold Rush	
132cc7d99404	Rudolf Stember		BiFi 2	
132f30b1759c			Obliterator	
133b54d142d6			Castlevania	
1347c1a1912a			Monty Python's Flying Circus	
134fbcc68ecd			King's Quest VI	
13588e08d388			Manhunter II	
1358ae803ccb			Bangkok Knigths	
135d26dbd25c			Untouchables	
13683ff12022		Sierra		
136940998cfb	Gian Luca Gaiba		Dylan Dog 4 - Ombre	
1369bc822e8b			Where in Time is Carmen Sandiego?	
1372daa104fc			Luxor	
137904515354			Entity	
13a0b29364a9	Mario Schultz		Space Pilot 89	
13a52f2be23e			Dragon Flight	
13c3130a7e50	Nigel Pritchard		Times Of Lore	
13c6f48a6ad3			Amberstar	
13ca85bf661c		Delta Force	Syntax Terror	
13d278fdba97		KOEI	Romance Of The Three Kingdoms II	
13de24016a1e	Scott Cribbs		Hole-In-One	
13df87b206ab	Lorenzo Toni		Dylan Dog - Gli Uccisori	
13ea7d2df76d	Gian Luca Gaiba		Diabolik 10 - All'ultimo Sangue	
13edb53e4cbb			Summer Camp	
13f936b756d0			King's Quest IV	
13fd02a70657	Gian Luca Gaiba		Simulman 6 - Luna Park	
1403a17ed324			Zueri (demo)	
140633e72091	Gian Luca Gaiba		Dylan Dog 1 - La Regina delle Tenebre	
140fc22fe4fc			Elf (Atari ST)	
141f10744f01			Thalion Sound Demo	
141f2d7103e2			It Came From The Desert	
143012d5aee0		Genesis	Jochen Hippel Music Demo	
143da4a9644b	Claude Abromont		Bush Buck	
144c096abebe			Castlevania	
146f610a10df			Colossus Chess X	
147933c6fd31			Einmal Kanzler Sein	
147a101c3df4	Rudolf Stember		Anstoss	
147cb4807cef			Fatal Heritage	
1487652cff18			Simon The Sorcerer	
149ae8f8de05		Iris	Noise From Heaven 1	
14a05988b031	George Allen		Venus The Flytrap	
14a9772c81b8			Manhunter I	
14a9d6cd374f	Jonathan Dunn		Rambo III	
14b3e0478b50	Chris Huelsbeck		Caribbean Disaster	
14b664e89c30			Manhunter II	
14c9aeecb6a1		Spherical	Quartet Demo 2	
14ce71c9fdf6	Gian Luca Gaiba		Diabolik 1 - Inafferrabile Criminale	
14d010732993	Andy White~Toby Van Der Peer		Holiday Lemmings	
14d52efdc13c		Iris	Noise From Heaven 2	
14d6acd4c5b6	George Allen		Venus The Flytrap	
14f0079eea8a			A Prehistoric Tale	
14f2a1c17080	Mark Knight		Wing Commander	
14f5abe079ae	Patrick Phelan		Lotus III	
14f875461746			Manhunter II	
15074d77f86d		Electronic Arts~Sandcastle	Zany Golf	1988
1509b835a571			The Games: Winter Edition	
150f207aa378	Gian Luca Gaiba		Tex - Piombo Caldo	
15105ad2193a	Rudolf Stember		Orbit	
1515a9b3c6ee	Rudolf Stember		Das Telekommando 2	
1517cdb1c9d9			Ghost Battle	
151b18959f0c	Richard Ede		Brian The Lion	
1521605ba4c5	Chris Huelsbeck		Turrican II (Atari ST)	
1534fdc99d37			Manhunter II	
153c555fdc2c			LollyPop	
153d0c8a890d			Wings Of Death	
1542e854ca2c	Gian Luca Gaiba		Simulman 10 - Pentagram	
1553f0fe39d6			Hawkeye	
15637f248657	Jeroen Tel		Bard's Tale Construction Set	
157d739a0b40			King's Quest III	
15812fdeb4ba			Lagaf' Les Aventures De Moktar	
158b073a2154			His Master's Noise	
159581910f06			LollyPop	
15b5affe24ff			Gettysburg	
15bf24d98e51			Imploder	
15e5a9020cf4			Storm Master	
15e8c8b1c5e1			The Games: Winter Edition	
15ea6a377a3b	Gian Luca Gaiba		Diabolik 6 - La Notte della Paura	
160178767948	Ray Norrish		Ray Norrish 4	
16024aaaa5b3			Manhunter II	
160422ebd1f7	Andrew J		Boppin'	
160614d73de8			California Games	
1611340ebe2f	Barry Leitch		Pegasus	
1612c4a5b7ef	Paul Summers		Matrix Marauders	
1619501c64d3	Matthias Steinwachs		AmberMoon	
162b52b08d58	Chris Huelsbeck		Battle Isle	
1641ac393853			HistoryLine 1914-1918	
164f7523b33f	Helmut Melcher		The Champ	
166c228f56e3	Hannes Seifert		1869	
1682d52c9b7c			Thalion intro	
169294e6f1ce			Blue Angel 69	
16a1bc6f41af	Barry Leitch		Viking Child	
16aab1e74fb1			A Tribute To Rob Baxter	
16b3cf52d551	Frederic Hahn		Sound Machine Part II	
16b43883f614			Stars intro	
16cdb5b565a1			Einmal Kanzler Sein	
16db1f684b38		Sierra		
16eae5b3be45		Sierra		
16f0e7abc1cc			Uridium II	
16f6e952d1e2		Rainbird~Realtime Games	Carrier Command	1988
16f81259ea52	Gian Luca Gaiba		Diabolik 12 - Terrore a Teatro	
171716e730e2	Frederic Bouquerel		Overdrive - Civil Defense Unit	
171eb7d42bf1	Bjørn Lynne		Brat	
172229529f0c	Richard Ede		Brian The Lion	
173845604371	Lorenzo Toni		Dylan Dog - Gli Uccisori	
173cb2684b1c	Gian Luca Gaiba		Dylan Dog 4 - Ombre	
173e3c413b5c			Spirit Of Excalibur	
17452bc364b5			King's Quest III	
174d99cf74c6			Rings Of Medusa	
1750cf6a1fb2			Gold Rush	
175731c831c2		Iris	Noise From Heaven 3	
175f6f2a733e			Absolute Pinball	
176ba08be128			Thalion Sound Demo	
17744231416f			Beneath A Steel Sky	
17755251be57		Atari~Frames	Prince	1989
17760d3238c4		Sierra		
17766e2534b1	Gian Luca Gaiba		Diabolik 8 - Un Piano Perfetto	
17778fb27e6c	Ron Klaren		Critical Music Disk #1	
1782e3273d29		Domark~ICE~Tengen	Hydra	1991
179cdcb181af		The Carebears	Cuddly Demos	
17b2ae8d7af6			Manhunter II	
17b621639955	Gian Luca Gaiba		Diabolik 3 - La Fuga	
17b8f0aa7b99	Andrew Barnabas		Cool Spot	
17daefbebec3			A Tribute To Rob Baxter	
17db4daa1c23		Superior Software	Bone Cruncher	1987
17f412ca2cfc	Gian Luca Gaiba		Diabolik 11 - Inganno Fatale	
17f48f61275c			Center Base	
17f4f345620a			Leavin Teramis	
17f7e7eb3aba			Einmal Kanzler Sein	
17fb382efe43			Gnomie By Night	
17fbee312cb5			Amberstar	
180921285031	Gian Luca Gaiba		3D World Soccer	
180a4527b013	Gian Luca Gaiba		Time Runners 4 - Il Castello della Paura	
180d21d68d5f			Fatal Heritage	
181e91e2383e	W		S.T.A.G.	
181f3c0772a6	Gian Luca Gaiba		Dylan Dog 8 - La Clessidra di Pietra	
182799d59452			onEscapee	
1830fa96a693			Funny Funk intro	
18327b616376			Spot	
1844e8345692	Gian Luca Gaiba		3D World Soccer	
184a11981442			Manhunter II	
184ec6d5d796			Einmal Kanzler Sein	
185758abaab7			Ashes of Empire	
188db88d272f	Gian Luca Gaiba		Diabolik 12 - Terrore a Teatro	
189d868d7d1f			Manhunter II	
18a5dfe4e2f4			B-17 Flying Fortress	
18a724575930		Unique	Vauxhall	
18adf54162d7			King's Quest IV	
18aef81051ca	Gian Luca Gaiba		Time Runners 6 - La Foresta Stregata	
18b796cc93b3			His Master's Noise	
18bfd7bf9355			Mixed-Up Mother Goose	
18c466cd12e5			Einmal Kanzler Sein	
18c49403bc15			onEscapee	
18c6e6325314	Ron Klaren		Promotion	
18f0dda43937	Chris Link		Soul Crystal	
18ffc4c7f7ee	Brian Johnston~Tim Wright		Lemmings	
1902346d2059	Jean Baudlot		Cruise for a Corpse	
1905ff74584e		Inner Circle	Insignificant Demo	
19161610dfb0			Rolling	
191c8340c2cb			Where in the World is Carmen Sandiego? (1990)	1990
19233c3792e2			Mixed-Up Mother Goose	
1927df3806f6		COSMI	Super Huey	1987
